Wspd,Wdir,Ndir
1.155123141,-0.046987341,0.250312614
1.149636733,0.008425199,0.246160781
0.908234769,-0.060650706,0.266919945
1.037165363,-0.055843226,0.271815389
0.910977973,-0.092025843,0.261838597
1.070083813,-0.060397681,0.223914393
0.842397869,-0.040155658,0.223914393
0.762844949,-0.013334976,0.241327304
0.675062417,-0.065458187,0.237547277
0.716210479,-0.112267867,0.21554876
0.565334252,-0.058373479,0.235130539
0.595509497,-0.071024744,0.225711455
0.44463327,-0.012828926,0.18307771
0.208717714,-0.02117876,0.19336434
0.474808515,-0.059638605,0.22137372
-0.021711434,-0.032817924,0.175331753
0.077043915,-0.098604501,0.209290027
0.002977403,-0.011563799,0.183201645
-0.095777946,-0.036613303,0.183139677
-0.331693501,-0.134534092,0.183139677
-0.468853708,-0.019660609,0.136478034
-0.573095465,0.065861941,0.129785528
-0.381071176,-0.007515395,0.176757009
-0.189046886,0.038788234,0.19336434
-0.359125543,0.015762933,0.2599176
-0.556636241,0.038535209,0.311288785
-0.556636241,0.017281084,0.342706385
-0.482569729,-0.033323975,0.340413582
-0.699282856,-0.052300872,0.2892283
-0.855645492,-0.007515395,0.319468515
-0.935198412,-0.180584696,0.367245576
-1.088817843,-0.186657303,0.367245576
-1.195802805,-0.023709013,0.293070295
-1.108020272,0.148348187,0.288918462
-0.789808592,0.579756314,0.288918462
-0.811754225,0.692099545,0.288918462
-0.995548903,0.642253562,0.288918462
-1.053156189,0.571659505,0.288918462
-0.979089678,0.438062149,0.288918462
-1.061385802,0.605564894,0.288918462
-1.088817843,0.688557191,0.288918462
-1.171113967,0.555718911,0.288918462
-1.239694071,0.799129245,0.288918462
-1.267126112,0.291307478,0.288918462
-1.297301358,0.075729927,0.288918462
-1.324733399,0.497776119,0.288918462
-1.27261252,0.828480179,0.288918462
-1.245180479,1.502033513,0.288918462
-1.132709109,1.686995003,0.288918462
-1.042183373,1.588821189,0.288918462
-1.017494536,1.536444953,0.288918462
-1.017494536,1.36236355,0.288918462
-1.055899394,1.219151234,0.288918462
-1.006521719,1.247996117,0.288918462
-1.02023774,1.220669385,0.288918462
-1.047669781,1.113386661,0.288918462
-1.028467352,1.200933412,0.288918462
-1.036696965,1.144761797,0.288918462
-1.036696965,1.076951018,0.288918462
-1.053156189,0.94942627,0.288918462
-1.162884355,0.607336071,0.288918462
-1.209518825,0.659712307,0.288918462
-1.201289213,0.6746408,0.288918462
-1.228721254,0.019558312,0.288918462
-1.201289213,0.474497792,0.288918462
-1.184829988,1.132616583,0.288918462
-1.27261252,1.054937817,0.288918462
-1.223234846,1.123760698,0.288918462
-1.149168334,1.483815692,0.288918462
-1.215005234,1.363122626,0.288918462
-1.171113967,1.393991712,0.288918462
-1.143681926,1.35806212,0.288918462
-1.116249885,1.468128124,0.288918462
-1.105277068,1.509877297,0.288918462
-1.091561047,1.471417452,0.288918462
-1.182086784,1.189547274,0.288918462
-1.264382908,0.859349265,0.288918462
-1.269869316,0.017787135,0.288918462
-1.2588965,-0.317724406,0.288918462
-1.261639704,-0.423742004,0.288918462
-1.261639704,-0.499649593,0.288918462
-1.234207663,-0.743059926,0.288918462
-1.250666887,-0.864512067,0.288918462
-1.308274174,-0.622872911,0.288918462
-1.291814949,-0.925491163,0.288918462
-1.33844942,-0.943455959,0.288918462
-1.30553097,-0.976349248,0.288918462
-1.313760583,-1.144864094,0.288918462
-1.357651849,-1.176998306,0.288918462
-1.376854278,-0.493070935,0.288918462
-1.319246991,0.144805833,0.288918462
-1.297301358,0.198447195,0.288918462
-1.297301358,-0.003720015,0.288918462
-1.245180479,0.626819019,0.288918462
-1.278098929,0.745234857,0.288918462
-1.319246991,-0.016118255,0.288918462
-1.368624665,-0.175271165,0.288918462
-1.332963011,-0.51913254,0.288918462
-1.365881461,-0.417922422,0.288918462
-1.363138257,-0.023962039,0.288918462
-1.38508389,-0.386294261,0.288918462
-1.360395053,0.936268954,0.288918462
-1.371367869,0.652880624,0.288918462
-1.332963011,1.672066511,0.288918462
-1.472866422,1.476984009,0.288918462
-1.461893606,1.465344845,0.288918462
-1.300044562,1.797314032,0.288918462
-1.360395053,3.442737523,0.288918462
-1.404286319,2.960471311,0.288918462
-1.371367869,2.613320607,0.288918462
-1.330219807,2.888865153,0.288918462
-1.354908645,1.802627563,0.288918462
-1.330219807,1.868667165,0.288918462
-1.275355725,1.42637895,0.288918462
-1.354908645,1.436246936,0.288918462
-1.420745544,0.551417481,0.288918462
-1.475609627,-0.337713404,0.288918462
-1.437204769,-0.758747494,0.288918462
-1.442691177,-1.096536263,0.288918462
-1.404286319,-0.996085221,0.288918462
-1.407029523,-0.684611083,0.288918462
-1.311017378,-0.592509876,0.288918462
-1.269869316,-1.041123723,0.288918462
-1.14642513,-0.680309653,0.288918462
-1.022980944,-0.667152338,0.288918462
-0.943428024,-0.576822307,0.288918462
-1.053156189,-0.77620624,0.288918462
-0.885820737,-0.671453768,0.288918462
-0.852902287,-0.589726597,0.288918462
-0.800781409,-0.528747501,0.288918462
-0.754146938,-0.695491171,0.288918462
-0.759633347,-0.142377877,0.177500621
-0.573095465,-0.044204062,0.139886255
-0.573095465,-0.089242565,0.185122642
-0.507258566,-0.093037944,0.223852426
-0.586811486,-0.061662808,0.221931428
-0.537433812,-0.040155658,0.227942291
-0.699282856,-0.054325074,0.254402479
-0.334436705,-0.089242565,0.199932911
-0.660877998,0.038788234,0.258802182
-0.721228489,-0.106954335,0.241451239
-0.466110504,-0.100628703,0.215796631
-0.479826525,-0.034842126,0.242132883
-0.433192054,-0.022190862,0.256323476
-0.422219238,-0.025480191,0.273364581
-0.534690607,7.54E-05,0.268964877
-0.614243527,-0.067482389,0.162628384
-0.562122649,-0.028516494,0.273302613
-0.556636241,-0.054578099,0.268283233
-0.25762699,-0.097592399,0.235006603
-0.27134301,-0.079880629,0.178492103
-0.131439599,-0.085953236,0.207554933
-0.345409522,-0.049517593,0.206687386
-0.252140581,-0.043698012,0.209290027
-0.364611951,-0.108219462,0.17223337
-0.353639134,-0.144655104,0.152279786
-0.219222132,-0.040914733,0.167152023
-0.274086214,-0.128967536,0.18939841
-0.353639134,0.000581415,0.141063641
-0.268599806,-0.140859725,0.088205232
-0.54292022,-0.069000541,0.048793805
-0.477083321,-0.057361378,0.038321271
-0.364611951,0.034992855,0.060629627
-0.567609057,-0.135293168,0.060691594
-0.553893036,0.06054841,0.037515692
-0.51000177,-0.019660609,0.055052538
-0.4633673,-0.015106153,0.091489518
-0.493542545,-0.06798844,0.108406687
-0.737687714,0.024365793,0.108406687
-0.811754225,0.102297583,0.112682455
-0.614243527,-0.030793722,0.185990189
-0.625216344,0.005641921,0.185990189
-0.595041099,-0.031046747,0.186176092
-0.58955469,0.057259081,0.18623806
-0.501772158,0.028161172,0.217593693
-0.326207093,0.00893125,0.239654177
-0.422219238,0.054728828,0.239654177
-0.493542545,-0.026998342,0.239654177
-0.616986732,0.006147971,0.239654177
-0.726714897,0.008172174,0.282040052
-0.921482391,0.001846541,0.292884392
-0.951657636,0.050680423,0.292884392
-0.839186267,0.053969752,0.334774525
-0.836443063,-0.164897128,0.371025603
-0.899536758,-0.032817924,0.371025603
-0.90776637,0.098502204,0.371025603
-0.990062494,0.12987734,0.393148055
-0.990062494,0.008678224,0.449228781
-1.069615414,-0.056855327,0.449228781
-1.215005234,-0.004479091,0.449228781
-1.165627559,0.306995047,0.449228781
-1.151911538,0.266257974,0.449228781
-1.171113967,0.079525307,0.449228781
-1.231464458,-0.161607799,0.449228781
-1.275355725,-0.442718901,0.449228781
-1.253410091,-0.019407583,0.449228781
-1.291814949,0.256136962,0.449228781
-1.327476603,0.55470681,0.449228781
-1.357651849,0.589624301,0.449228781
-1.313760583,0.828227153,0.449228781
-1.319246991,1.018502175,0.449228781
-1.330219807,0.877567086,0.449228781
-1.341192624,0.620999437,0.449228781
-1.330219807,0.722715606,0.449228781
-1.365881461,0.588865225,0.449228781
-1.360395053,0.986367963,0.449228781
-1.415259136,1.227754094,0.449228781
-1.390570298,0.412253569,0.449228781
-1.313760583,1.136158937,0.449228781
-1.35216544,3.064970758,0.449228781
-1.368624665,2.805619831,0.449228781
-1.313760583,2.109800271,0.449228781
-1.335706216,2.241120399,0.449228781
-1.332963011,3.311923445,0.449228781
-1.327476603,3.585696814,0.449228781
-1.324733399,3.711450386,0.449228781
-1.294558154,3.627445988,0.449228781
-1.308274174,3.913617596,0.449228781
-1.316503787,3.708920133,0.449228781
-1.354908645,3.646422885,0.449228781
-1.319246991,3.927787012,0.449228781
-1.261639704,4.08491572,0.449228781
-1.206775621,4.260009224,0.449228781
-1.135452314,3.82733597,0.449228781
-1.097047456,-2.050188598,0.449228781
-1.094304252,-4.453422846,0.449228781
-1.138195518,-2.8674603,0.449228781
-1.017494536,3.436158865,0.449228781
-1.014751332,4.177016928,0.449228781
-0.992805698,4.004453677,0.449228781
-1.003778515,3.991802412,0.449228781
-1.003778515,3.738018041,0.449228781
-0.979089678,3.62947019,0.449228781
-0.841929471,3.744090649,0.449228781
-0.778835776,3.756741913,0.449228781
-0.586811486,0.882121541,0.120862186
-0.674594019,-0.360485681,-0.768063803
-0.682823631,-0.15831847,-0.81435364
-0.693796447,-0.100122652,-0.868699272
-0.682823631,-0.046228265,-0.86876124
-0.765119755,0.130383391,-0.86876124
-0.957144045,0.075982953,-0.8201786
-1.022980944,0.089393293,-0.790620029
-0.973603269,0.084332787,-0.790620029
-0.970860065,-0.14490813,-0.790620029
-0.973603269,-0.177801418,-0.836971834
-0.959887249,-0.077097351,-0.86876124
-0.918739187,-0.023962039,-0.86876124
-0.948914432,-0.096580298,-0.86876124
-0.740430918,-0.282806915,-0.86876124
-0.718485285,-0.058120454,-0.904578544
-0.78157898,-0.011816825,-0.884934798
-0.855645492,0.00083444,-0.884934798
-0.869361512,0.303958743,-0.884934798
-0.943428024,0.194398791,-0.884934798
-0.921482391,0.101538507,-0.884934798
-0.905023166,0.155432895,-0.884934798
-0.896793554,-0.020925735,-0.884934798
-0.932455207,-0.17122276,-0.884934798
-0.863875104,0.010702427,-0.884934798
-0.918739187,-0.088483489,-0.884934798
-0.959887249,-0.140353674,-0.884934798
-0.990062494,-0.23953959,-0.884934798
-0.866618308,-0.20133277,-0.884934798
-0.929712003,-0.146426281,-0.884934798
-0.995548903,-0.131244764,-0.884934798
-1.11350668,-0.015865229,-0.884934798
-0.957144045,-0.090254666,-0.884934798
-1.061385802,-0.104677108,-0.884934798
-1.058642598,-0.234732109,-0.884934798
-1.033953761,0.005641921,-0.884934798
-1.069615414,0.135443897,-0.884934798
-1.075101823,-0.035348177,-0.884934798
-1.047669781,0.260944443,-0.884934798
-1.124479497,0.650856422,-0.884934798
-1.127222701,0.853529683,-0.884934798
-1.118993089,0.895278857,-0.884934798
-1.2588965,0.828733204,-0.884934798
-1.234207663,0.186555006,-0.884934798
-1.291814949,0.446918035,-0.884934798
-1.398799911,0.927413069,-0.884934798
-1.371367869,0.120009354,-0.884934798
-1.234207663,1.246477965,-0.884934798
-1.439947973,0.784453778,-0.884934798
-1.365881461,1.049118236,-0.884934798
-1.327476603,0.423892733,-0.884934798
-1.264382908,0.905905919,-0.884934798
-1.30553097,1.032418566,-0.884934798
-1.160141151,0.81658799,-0.884934798
-1.171113967,1.881571455,-0.884934798
-1.228721254,3.292440498,-0.884934798
-1.286328541,2.081461438,-0.884934798
-1.17934358,2.153320621,-0.884934798
-1.346679032,1.952418537,-0.884934798
-0.970860065,2.443034584,-0.884934798
-1.055899394,1.738865189,-0.884934798
-1.190316396,1.631076413,-0.884934798
-1.201289213,1.441054417,-0.884934798
-1.234207663,1.509371247,-0.884934798
-1.30553097,1.568832191,-0.884934798
-1.2588965,2.073870679,-0.884934798
-1.247923683,2.116884979,-0.884934798
-1.236950867,1.991637458,-0.884934798
-1.264382908,1.715586862,-0.884934798
-1.209518825,1.763408642,-0.884934798
-0.817240634,2.058689161,-0.884934798
-0.863875104,2.23352964,-0.884934798
-0.905023166,2.72288056,-0.884934798
-0.573095465,2.575872863,-0.737265879
-0.789808592,0.028414197,-0.039262231
-0.951657636,0.019811337,-0.020176194
-1.012008127,0.036257981,0.054184991
-0.954400841,0.079525307,0.057841082
-1.02023774,0.198953246,0.057841082
-1.064129006,0.374805826,0.057841082
-0.98731929,0.549899329,0.057841082
-1.143681926,0.497776119,0.057841082
-1.357651849,1.286455962,0.057841082
-1.239694071,1.622726579,0.057841082
-1.368624665,1.858546153,0.057841082
-1.335706216,2.137886078,0.057841082
-1.341192624,-3.656140143,0.057841082
-1.286328541,-3.7267342,0.057841082
-1.198546009,-3.545315064,0.057841082
-1.102533864,-3.496987232,0.057841082
-1.072358618,-3.144522997,0.057841082
-0.759633347,-3.272047746,0.057841082
-0.759633347,-3.236118154,0.057841082
-0.680080427,-3.292289769,0.022705423
-0.567609057,-0.759759595,-0.72642154
-0.998292107,-0.126184258,-0.928560026
-1.053156189,0.057259081,-0.971255739
-1.140938722,-0.197537391,-0.971255739
-1.11350668,-0.138582497,-1.040349672
-1.047669781,-0.034083051,-1.108080318
-1.086074639,-0.02067271,-1.050140562
-1.116249885,-0.015612204,-1.049149079
-1.160141151,0.143540706,-1.049149079
-1.217748438,0.02234159,-1.049149079
-1.09979066,0.250570406,-1.049149079
-1.097047456,0.669074243,-1.049149079
-1.129965905,0.666290965,-1.049149079
-1.140938722,0.4175671,-1.049149079
-1.097047456,0.115707924,-1.049149079
-1.121736293,0.333562703,-1.049149079
-1.124479497,0.751054439,-1.049149079
-1.143681926,1.105795902,-1.049149079
-1.160141151,1.140460367,-1.049149079
-1.149168334,0.932473575,-1.049149079
-1.236950867,0.589371275,-1.049149079
-1.330219807,0.141516504,-1.049149079
-1.311017378,-0.157559394,-1.049149079
-1.294558154,-0.138329472,-1.049149079
-1.201289213,0.380878433,-1.049149079
-1.077845027,0.969921318,-1.049149079
-1.124479497,1.251791497,-1.049149079
-1.245180479,1.598689176,-1.049149079
-1.269869316,1.734563759,-1.049149079
-1.261639704,1.476730984,-1.049149079
-1.363138257,2.006312925,-1.049149079
-1.461893606,1.681428447,-1.049149079
-1.376854278,1.780108312,-1.049149079
-1.267126112,1.460284339,-1.049149079
-1.365881461,1.83450875,-1.049149079
-1.311017378,2.146994989,-1.049149079
-1.349422236,1.60273758,-1.049149079
-1.434461565,1.103518674,-1.049149079
-1.450920789,1.296323949,-1.049149079
-1.475609627,-0.469286557,-1.049149079
-1.437204769,-1.813609947,-1.049149079
-1.472866422,-0.534567083,-1.049149079
-1.437204769,2.004288723,-1.049149079
-1.302787766,2.974387702,-1.049149079
-1.250666887,1.786939995,-1.049149079
-1.2588965,1.506587968,-1.049149079
-1.27261252,1.662198525,-1.049149079
-1.217748438,1.778337135,-1.049149079
-1.242437275,1.536697978,-1.049149079
-1.269869316,1.160449365,-1.049149079
-1.2588965,0.799888321,-1.049149079
-1.236950867,1.038238148,-1.049149079
-1.17934358,1.276587976,-1.049149079
-1.220491642,1.352242539,-1.049149079
-1.291814949,1.60703901,-1.049149079
-1.316503787,1.522022511,-1.049149079
-1.173857172,1.181956515,-1.049149079
-1.261639704,0.996488974,-1.049149079
-1.280842133,1.119712293,-1.049149079
-1.360395053,1.168040124,-1.049149079
-1.360395053,0.697919127,-1.049149079
-1.269869316,0.581527491,-1.049149079
-1.291814949,0.623782715,-1.049149079
-1.354908645,0.62352969,-1.049149079
-1.420745544,0.576466985,-1.049149079
-1.439947973,-0.094050045,-1.049149079
-1.33844942,0.236147964,-1.049149079
-1.264382908,0.621252463,-1.049149079
-1.297301358,0.632385575,-1.049149079
-1.195802805,0.417820126,-1.049149079
-1.143681926,0.547875127,-1.049149079
-1.075101823,0.701461481,-1.049149079
-1.09979066,0.719173252,-1.049149079
-1.184829988,0.527633104,-1.049149079
-1.247923683,0.487149056,-1.049149079
-1.291814949,0.634662803,-1.049149079
-1.346679032,0.837589089,-1.049149079
-1.368624665,0.826709002,-1.049149079
-1.357651849,0.676158951,-1.049149079
-1.404286319,1.33174749,-1.049149079
-1.41800234,0.632385575,-1.049149079
-1.382340686,1.936224919,-1.049149079
-1.434461565,1.458260137,-1.049149079
-1.412515931,1.297589075,-1.049149079
-1.335706216,1.663969702,-1.049149079
-1.313760583,2.159646254,-1.049149079
-1.330219807,2.586752951,-1.049149079
-1.269869316,1.960009296,-1.049149079
-1.387827094,1.741901492,-1.049149079
-1.393313502,1.949382234,-1.049149079
-1.420745544,0.173903742,-1.049149079
-1.387827094,0.658194156,-1.049149079
-1.426231952,0.445905933,-1.049149079
-1.38508389,0.595949933,-1.049149079
-1.321990195,2.050592352,-1.049149079
-1.363138257,2.033892682,-1.049149079
-1.280842133,2.74868914,-1.049149079
-1.291814949,0.152649617,-1.049149079
-1.239694071,2.415707852,-1.049149079
-1.313760583,2.278062092,-1.049149079
-1.143681926,0.483859728,-1.049149079
-1.269869316,0.536488989,-1.049149079
-1.247923683,-3.084049952,-1.049149079
-1.35216544,-0.331387772,-1.049149079
-1.242437275,-3.152366781,-1.049149079
-1.330219807,-2.17644822,-1.049149079
-1.327476603,-2.404930061,-1.049149079
-1.261639704,-3.249528494,-1.049149079
-1.253410091,-0.71219084,-1.049149079
-1.228721254,-2.43883545,-1.049149079
-1.357651849,-2.066382217,-1.049149079
-1.247923683,3.300031257,-1.049149079
-1.321990195,3.10520178,-1.049149079
-1.22597805,3.256510906,-1.049149079
-1.162884355,3.307115965,-1.049149079
-0.935198412,2.665949868,-1.049149079
-0.847415879,2.625465821,-1.049149079
-0.98731929,2.633309605,-1.049149079
-1.108020272,2.822825551,-1.049149079
-1.116249885,2.848634131,-1.049149079
-1.143681926,2.925806846,-1.049149079
-1.201289213,3.119877247,-1.049149079
-1.250666887,3.20413467,-1.049149079
-1.256153296,2.914926758,-1.049149079
-1.247923683,2.501230401,-1.049149079
-1.204032417,2.786389908,-1.049149079
-1.245180479,2.838007069,-1.049149079
-1.215005234,2.214299717,-1.049149079
-1.234207663,2.28135142,-1.049149079
-1.35216544,2.185707859,-1.049149079
-1.409772727,2.44429971,-1.049149079
-1.423488748,1.398040117,-1.049149079
-1.33844942,1.092638586,-1.049149079
-1.415259136,0.829998331,-1.049149079
-1.423488748,0.598227161,-1.049149079
-1.327476603,1.278612178,-1.049149079
-1.217748438,1.253815699,-1.049149079
-1.151911538,1.23711603,-1.049149079
-0.915995983,1.236609979,-1.049149079
-0.578581874,0.608854223,-0.86876124
-0.518231383,-0.096833324,-0.80301356
-0.523717791,-0.162872925,-0.836785931
-0.375584768,-0.137570396,-0.90309132
-0.392043992,-0.06368701,-0.950930348
-0.49628575,0.067633118,-0.967909485
-0.559379445,-0.018395482,-0.945849001
-0.545663424,0.012473604,-0.967661615
-0.592297894,-0.045975239,-0.92632919
-0.614243527,-0.043951037,-0.912696306
-0.62247314,-0.081398781,-0.898009972
-0.562122649,-0.148197458,-0.914989109
-0.490799341,-0.176789317,-0.914989109
-0.326207093,-0.174259064,-0.946530645
-0.202762907,0.012220578,-1.019900347
-0.235681357,-0.127449384,-1.021635441
-0.22470854,-0.117075347,-1.021635441
-0.235681357,-0.090254666,-1.021635441
-0.260370194,-0.188934531,-1.021635441
-0.254883785,-0.137570396,-1.021635441
-0.315234277,-0.135546194,-1.040163769
-0.405760013,-0.014853128,-1.074803688
-0.413989625,-0.038890531,-1.074803688
-0.507258566,0.029932349,-1.053672718
-0.493542545,-0.020925735,-1.021883312
-0.477083321,0.033221678,-0.993688029
-0.274086214,-0.01687733,-0.968715065
-0.007995413,0.051439499,-0.968715065
-0.002509005,0.017281084,-0.968715065
0.024923037,0.054475803,-0.968715065
-0.200019703,-0.005744218,-0.968715065
-0.232938152,-0.054072049,-0.968715065
-0.227451744,0.074970851,-0.968715065
-0.260370194,0.051186474,-0.958490402
-0.197276499,-0.106954335,-0.915175012
-0.189046886,0.022847641,-0.915175012
-0.238424561,-0.095821222,-0.915175012
-0.194533294,-0.073554996,-0.915175012
-0.194533294,-0.079121553,-0.915175012
-0.25762699,-0.105689209,-0.915175012
-0.161614845,-0.041167759,-0.915175012
-0.17807407,-0.075579199,-0.961960591
-0.106750762,0.045113867,-0.966360294
-0.153385232,-0.133775017,-0.927196737
-0.139669212,0.005388895,-0.963199944
-0.114980374,-0.020419685,-0.921681616
-0.095777946,-0.024215064,-0.883881347
0.030409445,7.54E-05,-0.855624097
0.101732752,0.014497806,-0.810015904
-0.040913863,-0.087218362,-0.780767172
-0.109493966,-0.038131455,-0.806483748
0.04686867,-0.033070949,-0.805430298
0.011207016,-0.05938558,-0.780767172
0.055098282,-0.155535192,-0.780767172
0.074300711,-0.093290969,-0.815345123
-0.010738617,0.035751931,-0.827800621
0.101732752,-0.002960939,-0.827800621
0.203231305,0.059030258,-0.817947764
0.208717714,-0.025227165,-0.809706066
0.162083243,-0.027251368,-0.781448816
0.077043915,-0.024215064,-0.780767172
0.351364329,-0.00397304,-0.780767172
0.367823554,-0.12340098,-0.780767172
0.433660453,-0.130738713,-0.780767172
0.576307068,-0.143136952,-0.780767172
0.762844949,-0.138329472,-0.780643237
0.397998799,-0.082410882,-0.804624719
0.749128929,-0.147438383,-0.791239705
0.636657559,-0.063940035,-0.82042647
0.642143967,-0.055843226,-0.82042647
0.69700805,-0.018648508,-0.862750378
0.109962365,-0.085953236,-0.872045526
0.145624019,-0.139847624,-0.975345604
0.066071099,-0.02067271,-0.991643097
-0.35089593,-0.053819023,-1.00106218
-0.210992519,0.066367991,-0.934199082
-0.25762699,-0.089748615,-0.858350674
-0.520974587,-0.037119354,-0.905508058
-0.276829419,-0.019660609,-0.905508058
0.14013761,0.035751931,-0.905817897
0.225176939,0.044860841,-0.895717169
0.189515285,-0.035095152,-0.836847898
0.137394406,-0.211453782,-0.811627063
0.241636163,-0.239286564,-0.811627063
0.011207016,-0.170463684,-0.811627063
-0.051886679,-0.046228265,-0.7971886
-0.002509005,-0.072542895,-0.777296983
-0.323463889,0.016775034,-0.739992456
-0.455137688,-0.036613303,-0.67412084
-0.411246421,-0.094556096,-0.676971353
-0.49628575,-0.115810221,-0.697358711
-0.441421667,-0.00346699,-0.697358711
-0.488056137,-0.023455988,-0.683725827
-0.128696395,-0.028263469,-0.678458576
-0.073832312,-0.146426281,-0.670836555
-0.208249315,-0.054072049,-0.720472645
-0.068345904,-0.072542895,-0.69921774
-0.22470854,-0.081651806,-0.683787794
-0.200019703,-0.063180959,-0.684655342
-0.235681357,-0.032311873,-0.679697929
-0.117723579,-0.089748615,-0.680689412
-0.287802235,-0.025480191,-0.699155772
-0.526460995,-0.000936737,-0.668791622
-0.474340116,-0.043698012,-0.630371677
-0.660877998,-0.000683712,-0.587428093
-0.844672675,-0.171475785,-0.587675964
-0.872104716,0.084585813,-0.610170222
-0.943428024,-0.054325074,-0.545042218
-1.012008127,-0.297988433,-0.567164671
-1.050412985,-0.73319194,-0.567164671
-1.165627559,-0.648175441,-0.567164671
-1.195802805,-0.365546186,-0.567164671
-1.239694071,-0.555062132,-0.567164671
-1.215005234,-0.579605586,-0.567164671
-1.228721254,-0.550001626,-0.567164671
-1.247923683,-0.401222753,-0.567164671
-1.332963011,0.37025137,-0.567164671
-1.316503787,0.191615512,-0.567164671
-1.308274174,0.748777211,-0.567164671
-1.280842133,0.79128546,-0.567164671
-1.30553097,0.740174351,-0.567164671
-1.220491642,1.090361359,-0.567164671
-1.162884355,1.245465864,-0.567164671
-1.157397947,1.347435058,-0.567164671
-0.581325078,1.665993904,-0.529302434
-0.926968799,0.137468099,-0.004002636
-0.992805698,0.243232672,0.00163642
-0.962630453,0.585575896,0.00163642
-0.902279962,0.830757406,0.00163642
-0.855645492,0.780911423,0.00163642
-1.017494536,0.665278864,0.00163642
-0.918739187,0.695388874,0.00163642
-0.891307145,0.715883923,0.00163642
-0.680080427,0.523584699,0.102147954
-0.852902287,-0.140100649,0.25279132
-0.8611319,-0.091772818,0.25279132
-0.858388696,-0.124666106,0.25279132
-0.866618308,0.020317388,0.25279132
-0.998292107,0.12506986,0.25279132
-1.044926577,0.146070959,0.25279132
-1.105277068,0.090911445,0.25279132
-1.129965905,-0.159836622,0.25279132
-1.031210556,-0.059132555,0.25279132
-1.012008127,-0.110496689,0.25279132
-0.998292107,0.008172174,0.25279132
-0.894050349,0.295608908,0.25279132
-0.82821345,0.405674912,0.25279132
-0.894050349,0.338370183,0.25279132
-0.866618308,0.427435087,0.25279132
-0.770606163,0.435025846,0.25279132
-0.850159083,0.724233757,0.25279132
-1.022980944,0.397578102,0.25279132
-1.11350668,0.086103964,0.25279132
-1.083331435,0.49448679,0.25279132
-1.124479497,0.277897138,0.25279132
-1.168370763,0.11216557,0.25279132
-1.187573192,0.173650716,0.25279132
-1.162884355,-0.141365775,0.25279132
-1.112007853,-0.377258491,0.25279132
-1.086074639,-0.289132547,0.25279132
-1.105277068,0.131142467,0.25279132
-1.036696965,0.084079762,0.25279132
-1.017494536,-0.22233387,0.25279132
-0.959887249,-0.299253559,0.25279132
-0.943428024,-0.266360271,0.25279132
-0.822727042,-0.231948831,0.25279132
-0.924225595,-0.413620992,0.25279132
-0.979089678,-0.468527481,0.25279132
-0.965373657,-0.612498874,0.25279132
-1.055899394,-1.045678178,0.25279132
-1.042183373,-1.072751885,0.25279132
-1.072358618,-1.071233733,0.25279132
-1.061385802,-1.135755183,0.25279132
-1.118993089,-1.035051116,0.25279132
-1.088817843,-1.234435048,0.25279132
-1.061385802,-1.308065409,0.25279132
-1.086074639,-1.106404249,0.25279132
-1.102533864,-1.142839891,0.25279132
-1.042183373,-1.054028013,0.25279132
-1.009264923,-1.002916904,0.25279132
-0.992805698,-0.902971912,0.25279132
-0.946171228,-0.710419663,0.25279132
-0.990062494,-0.597570382,0.25279132
-0.880334329,-0.510782706,0.25279132
-1.044926577,-0.711684789,0.25279132
-1.105277068,-0.734710091,0.25279132
-1.143681926,-0.410584689,0.25279132
-1.097047456,0.002099567,0.25279132
-1.072358618,-0.133775017,0.25279132
-1.017494536,-0.225623199,0.25279132
-0.913252778,-0.526976324,0.25279132
-1.050412985,-1.038340445,0.25279132
-1.055899394,-1.078571467,0.25279132
-1.022980944,-1.018351447,0.25279132
-1.118993089,-1.110705679,0.25279132
-1.245180479,-1.303004903,0.25279132
-1.313760583,-1.690386629,0.25279132
-1.349422236,-1.94037562,0.25279132
-1.360395053,-3.215623105,0.25279132
-1.280842133,-2.233378911,0.25279132
-1.215005234,0.295102858,0.25279132
-1.001035311,3.202616518,0.25279132
-0.855645492,4.110977326,0.25279132
-1.09979066,3.901219356,0.25279132
-1.160141151,3.941197353,0.25279132
-1.083331435,4.11451968,0.25279132
-0.800781409,4.305300752,0.25279132
-0.699282856,1.997204015,0.245479137
-0.773349367,-1.763763964,-0.479914215
-0.970860065,0.509668308,-0.944361777
-0.806267817,0.570394378,-0.944361777
-0.809011021,0.373287674,-0.944361777
-0.809011021,0.453496692,-0.944361777
-0.905023166,0.34444279,-0.944361777
-1.02023774,-0.093290969,-0.944361777
-1.055899394,-0.100122652,-0.944361777
-1.028467352,-0.050023644,-0.944361777
-1.06687221,-0.02927557,-0.944361777
-0.899536758,0.229063256,-0.944361777
-0.66910761,0.327743121,-0.869752722
-0.896793554,-0.211453782,-0.784980972
-0.98731929,-0.152245863,-0.853641133
-0.957144045,-0.022949938,-0.853641133
-0.913252778,0.041571513,-0.853641133
-0.896793554,0.126334986,-0.828978006
-0.962630453,-0.142883927,-0.775499922
-0.98731929,0.057006056,-0.775499922
-0.905023166,0.16378273,-0.775499922
-1.033953761,-0.010298673,-0.726235637
-1.075101823,-0.181596797,-0.697544613
-1.031210556,-0.073808022,-0.697544613
-1.072358618,0.018546211,-0.697544613
-1.077845027,-0.083676008,-0.697544613
-1.116249885,0.068898244,-0.697544613
