Wspd,Wdir,Patv
1.569346966,-0.087724413,1.770595701
1.267594511,-0.233720008,-0.564338312
1.327945002,-0.204875124,-0.854316976
1.303256165,-0.306085242,-0.854316976
1.33343141,-0.244853121,-0.854316976
1.231932857,-0.472575886,-0.854316976
1.199014407,-0.496360264,-0.854316976
1.610495028,-0.427790409,-0.854316976
1.292283348,-0.484468075,-0.610299239
1.473334821,-0.035854228,1.542434397
1.503510067,-0.006756319,0.64440437
1.577576578,-0.084182059,1.177683998
1.766857664,-0.019407583,1.832815154
2.000030015,-0.073048946,1.844458356
1.5254557,-0.017889432,1.707484652
1.508996475,-0.022949938,0.969469981
1.73119601,-0.069000541,1.775123613
1.637927069,-0.072795921,1.731662652
1.580319782,-0.089242565,0.689963205
1.577576578,-0.139847624,-0.854316976
1.314228981,-0.172740912,-0.854316976
1.434929963,-0.344039036,-0.854316976
1.314228981,-0.456129242,-0.854316976
1.316972185,-0.401222753,-0.854316976
1.308742573,-0.336954328,-0.854316976
1.421213942,-0.339231556,-0.854316976
1.448645984,-0.285590193,-0.854316976
1.533685312,-0.415392169,-0.854316976
1.478821229,-0.366811313,-0.854316976
1.690047948,-0.353907023,-0.854369423
1.371836268,-0.090254666,0.874733478
1.053624588,-0.059638605,-0.836240293
1.111231875,-0.087471388,-0.818146128
1.201757611,-0.141871826,-0.854316976
1.067340609,-0.143136952,-0.854316976
1.144150325,-0.088989539,-0.854316976
1.070083813,-0.147944433,-0.854316976
0.853370686,-0.102905931,-0.854316976
0.713467275,-0.100881728,-0.854316976
0.45834929,-0.165656204,-0.854316976
0.381539574,-0.220309667,-0.854316976
0.441890065,-0.227900426,-0.854316976
0.488524536,-0.130232662,-0.854316976
0.581793476,-0.044204062,-0.854316976
0.417201228,0.012726629,-0.854316976
0.129164794,0.119503303,-0.854316976
0.055098282,0.158722224,-0.854316976
0.090759936,0.033980754,-0.85442187
0.057841486,-0.231948831,-0.854316976
0.153853631,-0.160342673,-0.854316976
0.109962365,-0.128461485,-0.854316976
0.17305606,-0.044710113,-0.854316976
-0.029941046,-0.083676008,-0.854316976
-0.120466783,0.32242959,-0.854316976
0.030409445,0.12937129,-0.854316976
0.211460918,-0.038637506,-0.854316976
-0.123209987,-0.33417105,-0.854316976
0.055098282,-0.199055543,-0.854316976
0.408971616,-0.011057749,-0.854316976
0.557104639,0.182000551,-0.854316976
0.151110427,-0.287108345,-0.854316976
-0.180817274,-0.28305994,-0.854316976
0.354107533,0.038029158,-0.854316976
0.274554613,-0.035854228,-0.854316976
-0.068345904,-0.16211385,-0.854316976
-0.158871641,-0.218285465,-0.854316976
-0.200019703,-0.121882828,-0.854316976
-0.309747868,-0.394897121,-0.854316976
-0.210992519,-0.354919124,-0.854316976
-0.17807407,-0.04648129,-0.854911374
-0.120466783,0.122792632,-0.854316976
-0.200019703,0.277644112,-0.854316976
-0.441421667,0.235135863,-0.854316976
-0.616986732,-0.02927557,-0.854316976
-0.946171228,-0.064699111,-0.854316976
-0.784322184,0.249305279,-0.854316976
-0.767862959,0.390240369,-0.854316976
-0.847415879,0.489173259,-0.854316976
-0.855645492,0.74776511,-0.854316976
-0.770606163,0.729547289,-0.854316976
-0.926968799,0.299151262,-0.854316976
-1.047669781,-0.0125759,-0.854316976
-1.053156189,-0.021937836,-0.854316976
-1.001035311,0.09926128,-0.854316976
-0.803524613,-0.203103947,-0.854316976
-0.737687714,0.054475803,-0.854316976
-0.789808592,0.22830418,-0.854316976
-0.877591125,0.175168868,-0.854316976
-0.638932365,0.125828936,-0.854316976
-0.627959548,0.368227168,-0.854316976
-0.644418773,-0.272938929,-0.854316976
-0.825470246,-0.158571495,-0.854316976
-0.556636241,-0.208417479,-0.854316976
-0.619729936,-0.285590193,-0.854316976
-0.822727042,-0.302289863,-0.854316976
-0.924225595,0.020570413,-0.854316976
-0.888563941,-0.02067271,-0.854316976
-0.392043992,0.083067661,-0.854316976
-0.62247314,-0.116822322,-0.854316976
-0.562122649,0.186555006,-0.854316976
-0.62247314,0.499800321,-0.854316976
-0.666364406,0.651109447,-0.854316976
-0.652648385,0.788502182,-0.854316976
-0.62247314,0.817347066,-0.854316976
-0.570352261,0.766488982,-0.854316976
-0.452394483,0.823166648,-0.854316976
-0.323463889,0.75257259,-0.854316976
-0.427705646,0.739921326,-0.854316976
-0.531947403,0.734354769,-0.854316976
-0.578581874,0.802671599,-0.854316976
-0.353639134,0.825696901,-0.854316976
-0.323463889,0.895531882,-0.854316976
-0.62247314,0.824684799,-0.854316976
-0.62247314,0.781670499,-0.854316976
-0.633445956,0.740174351,-0.854316976
-0.899536758,0.769019235,-0.854316976
-1.028467352,0.800141346,-0.854316976
-1.06687221,0.918810209,-0.854316976
-1.121736293,1.047853109,-0.854316976
-1.061385802,1.038744199,-0.854316976
-1.06687221,0.979283254,-0.854316976
-1.091561047,0.914255754,-0.854316976
-1.033953761,1.099217244,-0.854316976
-1.14642513,1.234332751,-0.854316976
-1.168370763,1.27152747,-0.854316976
-1.530473709,-0.307856419,-0.853792508
-1.530473709,-0.290144649,-0.853792508
-1.530473709,-0.292421876,-0.853792508
-1.097047456,-0.041673809,-0.853792508
-0.81449743,0.342924638,-0.853792508
-0.545663424,0.311549502,-0.853792508
-0.778835776,0.146323985,-0.853792508
-0.372841563,-0.017130356,-0.853792508
-0.263113398,0.058271182,-0.853792508
-1.530473709,-0.288626497,-0.853792508
-1.530473709,-0.307603394,-0.853792508
0.932923606,0.156951047,-0.853792508
0.705237663,0.112924646,-0.853792508
0.614711926,-0.098351475,-0.853792508
0.971328464,-0.030287671,-0.853792508
0.990530893,-0.004226066,-0.853792508
1.196271203,0.053969752,-0.853792508
1.481564433,0.203254676,-0.853792508
1.363606656,0.176433995,-0.853792508
1.484307638,-0.013841027,-0.853792508
1.418470738,0.059789334,-0.853792508
1.865613013,0.264233772,-0.853792508
1.972597974,0.093947749,-0.853792508
1.44590278,-0.019913634,-0.853792508
1.687304744,0.135190872,-0.853792508
1.934193116,0.06965732,-0.853792508
1.706507173,0.371263471,-0.853792508
1.750398439,0.190350386,-0.853792508
1.840924175,0.115454899,-0.853792508
1.632440661,0.070669421,-0.853792508
1.912247483,0.176433995,-0.853792508
1.895788258,0.036511007,-0.853792508
1.851896992,0.07395875,-0.853792508
2.156392651,0.084585813,-0.853792508
1.662615907,0.164035755,-0.853792508
1.733939214,0.214387789,-0.853792508
1.711993581,0.046632018,-0.853792508
1.673588723,0.14708306,-0.853792508
1.802519318,0.127094062,-0.853792508
1.218216836,-0.047240366,-0.853792508
1.904017871,0.322682615,-0.853792508
1.544658129,0.286753023,-0.853792508
1.319715389,0.190856436,-0.853792508
1.44590278,-0.055843226,-0.853792508
0.985044485,-0.072795921,-0.853792508
1.056367792,0.005894946,-0.853792508
1.059110996,0.307501097,-0.853792508
0.526929394,0.042077563,-0.853792508
0.749128929,0.117732126,-0.853792508
0.293757042,-0.000936737,-0.853792508
0.12642159,0.041571513,-0.853792508
0.137394406,-0.039143556,-0.853792508
0.04686867,-0.019913634,-0.853792508
0.052355078,-0.37288392,-0.853792508
0.041382261,-0.388571488,-0.853792508
-0.27134301,-0.137317371,-0.853792508
-0.35089593,-0.086965337,-0.853792508
-0.372841563,-0.081145755,-0.853792508
-0.205506111,-0.026239266,-0.853792508
-0.038170659,0.02183554,-0.853792508
0.36508035,0.091670521,-0.853792508
-0.183560478,-0.021431786,-0.853792508
-0.276829419,-0.056096251,-0.853792508
-0.131439599,0.032715627,-0.853792508
0.035895853,0.097996153,-0.853792508
0.096246344,0.212869637,-0.853792508
-0.057373088,0.230834433,-0.853792508
-0.312491072,0.530669407,-0.853792508
-0.33717991,0.622517589,-0.853792508
-0.405760013,0.642253562,-0.853792508
-0.479826525,0.330779424,-0.853792508
-0.548406628,0.118491202,-0.853792508
-0.518231383,0.280680416,-0.853792508
-0.732201305,0.501571498,-0.853792508
-0.671850814,0.605058844,-0.853792508
-0.905023166,0.837589089,-0.853792508
-0.946171228,0.902869615,-0.853792508
-0.915995983,1.008381163,-0.853792508
-1.055899394,1.073408664,-0.853792508
-1.198546009,0.646808017,-0.853792508
-1.220491642,0.305476895,-0.853792508
-1.236950867,-0.512300857,-0.853792508
-1.228721254,-0.509011528,-0.853792508
-1.121736293,0.021582514,-0.853792508
-1.083331435,-0.270408676,-0.853792508
-1.091561047,0.046125968,-0.853792508
-1.069615414,0.567105049,-0.853792508
-1.110763476,0.429206264,-0.853792508
-1.055899394,0.296874035,-0.853792508
-1.028467352,0.159734325,-0.853792508
-1.047669781,0.338117158,-0.853792508
-1.116249885,0.771549488,-0.853792508
-1.108020272,0.590889427,-0.853792508
-1.108020272,0.402385583,-0.853792508
-1.047669781,0.152396592,-0.853792508
-1.064129006,0.138227175,-0.853792508
-1.160141151,0.218183168,-0.853792508
-1.198546009,-0.407801411,-0.853792508
-1.234207663,-0.192982936,-0.853792508
-1.291814949,0.346720018,-0.853792508
-1.33844942,0.551164456,-0.853792508
-1.242437275,1.435234835,-0.853792508
-1.212262029,1.308975213,-0.853792508
-1.154654743,1.386907004,-0.853792508
-1.094304252,1.359580272,-0.853792508
-1.055899394,1.38766608,-0.853792508
-1.031210556,1.600207327,-0.853792508
-1.06687221,1.573892697,-0.853792508
-1.094304252,1.51620293,-0.853792508
-1.061385802,1.510383348,-0.853792508
-1.091561047,1.424860798,-0.853792508
-1.097047456,1.356543969,-0.853792508
-1.11350668,1.329217237,-0.853792508
-1.094304252,1.382352549,-0.853792508
-1.09979066,1.325168832,-0.853792508
-1.055899394,1.250779395,-0.853792508
-1.050412985,1.273045621,-0.853792508
-1.001035311,1.318337149,-0.853792508
-0.990062494,1.395003813,-0.853792508
-0.995548903,1.500768387,-0.853792508
-1.080588231,1.37476179,-0.853792508
-1.077845027,1.501527462,-0.853792508
-1.165627559,0.998007126,-0.853792508
-1.390570298,1.472935604,-0.853792508
-1.379597482,1.35755607,-0.853792508
-1.182086784,1.968106106,-0.853792508
-1.138195518,1.509371247,-0.853792508
-1.088817843,1.562506558,-0.853792508
-1.058642598,1.704200723,-0.853792508
-0.962630453,1.752022504,-0.853792508
-1.077845027,1.613364643,-0.853792508
-1.118993089,1.423848697,-0.853792508
-1.094304252,1.471417452,-0.853792508
-1.105277068,1.436752987,-0.853792508
-1.149168334,1.209030222,-0.853792508
-1.088817843,1.353001615,-0.853792508
-1.022980944,1.710779381,-0.853792508
-1.094304252,1.675102815,-0.853792508
-1.091561047,1.476224933,-0.853792508
-1.094304252,1.496213931,-0.853792508
-1.173857172,1.456995011,-0.853792508
-1.198546009,1.421318444,-0.853792508
-1.187573192,1.927369033,-0.853792508
-1.17934358,1.726973,-0.853792508
-1.245180479,1.63714902,-0.853792508
-1.308274174,1.156907011,-0.853792508
-1.245180479,0.806720003,-0.853792508
-1.204032417,0.94512484,-0.853792508
-1.173857172,1.036973022,-0.853792508
-1.22597805,1.119712293,-0.853792508
-1.250666887,1.034695794,-0.853792508
-1.160141151,0.874277757,-0.853792508
-1.129965905,0.635168854,-0.853792508
-1.121736293,0.669327268,-0.853792508
-1.097047456,0.405421886,-0.853792508
-0.990062494,0.33533388,-0.853792508
-0.935198412,0.148095162,-0.853792508
-0.937941616,-0.005238167,-0.853792508
-0.784322184,0.268535202,-0.853792508
-0.809011021,-0.131244764,-0.853792508
-0.894050349,0.108623216,-0.853792508
-0.767862959,-0.289891623,-0.853792508
-0.691053243,0.180229374,-0.853792508
-0.751403734,-0.241310767,-0.853792508
-0.471596912,-0.31696533,-0.853792508
-0.512744974,0.192627613,-0.853792508
-0.394787196,0.169349286,-0.853792508
-0.219222132,0.425916935,-0.853792508
0.022179832,0.428194163,-0.853792508
-0.046400271,0.641494486,-0.853792508
0.178542468,0.71335367,-0.853792508
0.109962365,0.441857529,-0.853792508
0.107219161,0.467160058,-0.853792508
0.022179832,0.358612207,-0.853792508
-0.095777946,0.437809124,-0.853792508
-0.282315827,0.158469199,-0.853792508
-0.413989625,0.290042352,-0.853792508
-0.301518256,0.349503296,-0.853792508
-0.441421667,0.027149071,-0.853792508
-0.09852115,0.329008247,-0.853792508
-0.515488179,0.010955452,-0.853792508
-0.518231383,-0.009033546,-0.853792508
-0.515488179,-0.155535192,-0.853792508
-0.597784303,0.115454899,-0.853792508
-0.611500323,0.106599013,-0.853792508
-0.326207093,0.102803634,-0.853792508
-0.581325078,-0.145161155,-0.853792508
-0.315234277,-0.277240359,-0.853792508
-0.339923114,-0.6777794,-0.853792508
-0.315234277,-0.537603387,-0.853792508
-0.375584768,-0.643620985,-0.853792508
-0.438678463,-0.451321761,-0.853792508
-0.531947403,-0.668164439,-0.853792508
-0.759633347,-0.561893815,-0.853792508
-0.680080427,-0.554050031,-0.853792508
-0.647161977,-0.666899312,-0.853792508
-0.718485285,-0.881717787,-0.853792508
-0.616986732,-0.850848702,-0.853792508
-0.630702752,-0.751156735,-0.853792508
-0.658134794,-0.816943312,-0.853792508
-0.507258566,-0.761530773,-0.853792508
-0.545663424,-0.488263454,-0.853792508
-0.737687714,-0.511794807,-0.853792508
-0.984576086,-0.414886119,-0.853792508
-1.083331435,-0.199055543,-0.853792508
-1.080588231,0.134431796,-0.853792508
-1.135452314,-0.188175455,-0.853792508
-1.217748438,0.029932349,-0.853792508
-1.168370763,-0.22233387,-0.853792508
-1.209518825,-0.586437269,-0.853792508
-1.2588965,-0.366811313,-0.853792508
-1.269869316,-0.32177281,-0.853792508
-1.300044562,-0.100881728,-0.853792508
-1.27261252,0.126081961,-0.853792508
-1.176600376,0.226026952,-0.853792508
-1.157397947,0.440086352,-0.853792508
-1.182086784,0.646808017,-0.853792508
-1.206775621,0.77787512,-0.853792508
-1.242437275,0.544079748,-0.853792508
-1.220491642,0.330526399,-0.853792508
-1.086074639,1.243188637,-0.853792508
-0.918739187,3.533826629,-0.853792508
-0.562122649,4.060878317,-0.853792508
-0.682823631,4.098073036,-0.853792508
-0.671850814,4.250394263,-0.853792508
-0.573095465,4.287842007,-0.853792508
-0.507258566,4.30808403,-0.853792508
-0.315234277,4.361978418,-0.853792508
0.21969053,3.349624214,-0.853792508
0.611968722,4.274937717,-0.853792508
0.614711926,3.688172058,-0.853792508
0.414458024,-2.506393204,-0.853792508
0.340391512,-3.852740797,-0.853792508
0.381539574,-2.038296409,-0.853792508
0.688778438,-1.69139873,-0.853792508
1.012476526,2.115619852,-0.853792508
0.963098852,-3.499011435,-0.853792508
1.072827017,-4.457724276,-0.853792508
1.070083813,-4.479990502,-0.853792508
1.196271203,-4.459748478,-0.853792508
1.322458593,-4.44355486,-0.853792508
1.259364898,-4.458483352,-0.853792508
1.352633839,-4.409396445,-0.853792508
1.316972185,-4.410914597,-0.853792508
1.14140712,-4.459242428,-0.853792508
1.160609549,-4.484038907,-0.853792508
1.119461487,-1.76022161,-0.853792508
1.1276911,2.677082981,-0.853792508
1.218216836,2.045531846,-0.853792508
1.105745467,3.168711129,-0.853792508
1.086543038,4.367544974,-0.853792508
1.179811978,4.348568077,-0.853792508
1.28679694,4.32048227,-0.853792508
1.33343141,4.318711093,-0.853792508
1.418470738,4.272660489,-0.853792508
1.363606656,4.285564779,-0.853792508
1.308742573,4.282781501,-0.853792508
1.295026552,4.281263349,-0.853792508
1.248392082,4.25216544,-0.853792508
1.393781901,4.264310654,-0.853792508
1.500766862,4.29037226,-0.853792508
1.544658129,4.309096131,-0.853792508
1.528198904,4.291890411,-0.853792508
1.530942108,4.314662688,-0.853792508
1.429443555,4.290625285,-0.853792508
1.289540144,4.280251248,-0.853792508
1.229189653,4.312891511,-0.853792508
1.229189653,4.296191841,-0.853792508
1.388295493,4.334145636,-0.853792508
1.456875596,4.015080739,-0.853792508
1.563860558,1.96355165,-0.853792508
1.574833374,4.227621987,-0.853792508
1.615981436,4.34249547,-0.853792508
1.761371255,4.287335956,-0.853792508
1.8573834,4.031274358,-0.853792508
1.860126604,4.248370061,-0.853792508
1.747655235,4.306818904,-0.853792508
1.65164309,4.327566978,-0.853792508
1.563860558,4.303529575,-0.853792508
1.4596188,4.25646687,-0.853792508
1.295026552,4.246092833,-0.853792508
0.897261952,4.251153339,-0.853792508
1.17432557,4.107687997,-0.853792508
1.199014407,3.876675903,-0.853792508
1.245648878,2.672528526,-0.853792508
1.262108102,1.483309641,-0.853792508
1.429443555,1.253562674,-0.853792508
1.325201798,1.034189743,-0.853792508
1.418470738,-2.756382195,-0.853792508
1.297769756,-4.032641781,-0.853792508
1.22096004,-4.22038655,-0.853792508
1.067340609,-3.989374456,-0.853792508
0.831425053,-1.793114899,-0.853792508
1.09477265,-4.244676978,-0.853792508
0.985044485,-4.200650577,-0.853792508
0.793020195,-3.597185249,-0.853792508
0.998760505,-4.243664877,-0.853792508
0.878059523,-4.079198435,-0.853792508
0.688778438,-3.778604385,-0.853792508
0.732669704,-4.196602172,-0.853792508
0.7299265,-3.579726504,-0.853792508
0.732669704,-4.153840897,-0.853792508
0.872573115,-4.15206972,-0.853792508
0.943896423,-3.913972918,-0.853792508
0.836911461,-4.096404155,-0.853792508
0.686035234,-4.142201734,-0.853792508
0.880802727,-4.130815595,-0.853792508
0.850627482,-4.188505363,-0.853792508
0.886289136,-4.159660479,-0.853792508
0.891775544,-4.065029019,-0.853792508
1.190784795,-3.833004824,-0.853792508
1.119461487,-3.805172041,-0.853792508
0.971328464,-3.991904709,-0.853792508
0.943896423,-3.974698989,-0.853792508
0.88903234,-4.063763892,-0.853792508
1.006990118,-3.848439367,-0.853792508
0.924693994,-4.090331548,-0.853792508
0.853370686,-3.926877208,-0.853792508
1.009733322,-3.982542773,-0.853792508
0.847884278,-3.977988318,-0.853792508
0.894518748,-4.052124729,-0.853792508
1.009733322,-4.046811198,-0.853792508
1.028935751,-4.041244641,-0.853792508
1.034422159,-4.047317248,-0.853792508
1.100259058,-4.043268844,-0.853792508
0.963098852,-3.963818901,-0.853792508
1.160609549,-3.940793599,-0.853792508
0.916464381,-4.066294145,-0.853792508
1.130434304,-3.994434962,-0.853792508
1.193527999,-3.946360156,-0.853792508
1.168839162,-4.049341451,-0.853792508
1.133177508,-4.125502064,-0.853792508
1.305999369,-3.974952014,-0.853792508
1.042651771,-3.971662685,-0.853792508
1.209987224,-3.933455866,-0.853792508
0.979558076,-3.951420662,-0.853792508
1.149636733,-3.852234746,-0.853792508
1.336174614,-3.92839536,-0.853792508
1.20724402,-3.903345856,-0.853792508
1.177068774,-3.908153336,-0.853792508
1.218216836,-3.963059825,-0.853792508
1.314228981,-4.011387656,-0.853792508
1.278567327,-4.059968513,-0.853792508
1.199014407,-4.116899204,-0.853792508
0.979558076,1.484827793,-0.853792508
1.30051296,1.766697971,-0.853792508
1.336174614,4.395883807,-0.853792508
1.355377043,4.362484469,-0.853792508
1.561117353,4.387533973,-0.853792508
1.805262522,3.487269975,-0.853792508
1.791546501,4.367798,-0.853792508
1.89030185,4.313903612,-0.853792508
1.769600868,4.356917912,-0.853792508
1.4596188,4.303529575,-0.853792508
1.415727534,4.221549379,-0.853792508
1.465105209,4.237489973,-0.853792508
1.330688206,4.228128037,-0.853792508
1.281310531,4.152473474,-0.853792508
1.245648878,4.135014729,-0.853792508
1.278567327,4.220031228,-0.853792508
1.273080919,4.268359059,-0.853792508
1.25387849,4.307071929,-0.853792508
1.262108102,4.342242445,-0.853792508
1.295026552,4.322759497,-0.853792508
1.360863451,4.221296354,-0.853792508
1.432186759,3.998128044,-0.853792508
1.352633839,4.286829905,-0.853792508
1.358120247,4.322253447,-0.853792508
1.237419265,4.284299653,-0.853792508
1.196271203,4.241791403,-0.853792508
1.1276911,4.205355761,-0.853792508
1.122204691,4.227115936,-0.853792508
1.133177508,4.295685791,-0.853792508
1.100259058,4.247104934,-0.853792508
1.196271203,4.292649487,-0.853792508
1.234676061,4.300240246,-0.853792508
1.259364898,4.336675889,-0.853792508
1.308742573,4.077577987,-0.853792508
1.292283348,3.107479007,-0.853792508
1.264851307,2.258326119,-0.853792508
1.028935751,2.083991691,-0.853792508
0.897261952,-0.151739813,-0.853792508
1.023449343,-4.058956412,-0.853792508
0.996017301,-4.4779663,-0.853792508
1.135920712,-4.451145618,-0.853792508
1.237419265,-4.463543858,-0.853792508
1.319715389,-4.204445956,-0.853792508
1.561117353,-4.426602165,-0.853792508
1.624211049,-4.526547156,-0.853792508
1.626954253,-4.416734178,-0.853792508
1.596779007,-4.333235831,-0.853792508
1.410241126,-4.50858236,-0.853792508
1.204500816,-4.489605463,-0.853792508
0.943896423,-4.457724276,-0.853792508
0.61745513,-4.427614266,-0.853792508
0.587279885,-4.514401942,-0.853792508
1.006990118,-4.460254529,-0.853792508
1.237419265,-4.380298536,-0.853792508
1.248392082,-4.377262232,-0.853792508
1.177068774,-4.365876094,-0.853792508
1.056367792,-4.387130219,-0.853792508
0.847884278,-4.336272135,-0.853792508
0.633914355,-4.34082659,-0.853792508
0.727183296,-4.348417349,-0.853792508
0.883545932,-4.450892593,-0.853792508
0.98230128,-4.503521854,-0.853792508
0.894518748,-4.504533956,-0.853792508
0.913721177,-4.47417092,-0.853792508
1.028935751,-4.43115662,-0.853792508
1.023449343,-4.437735278,-0.853792508
0.974071668,-4.444819986,-0.853792508
0.875316319,-4.464555959,-0.853792508
1.053624588,-4.485051008,-0.853792508
0.971328464,-4.514654967,-0.853792508
0.965842056,-4.536162117,-0.853792508
0.998760505,-4.544005902,-0.853792508
0.946639627,-4.528571359,-0.853792508
0.817709032,-4.530595561,-0.853792508
0.891775544,-4.536162117,-0.853792508
0.872573115,-4.382069713,-0.853792508
0.820452236,-3.03142069,-0.853792508
0.806736216,-0.256998335,-0.853792508
0.782047378,3.413386588,-0.853792508
0.751872133,4.046708901,-0.853792508
0.765588154,1.661439449,-0.853792508
0.565334252,-3.409187455,-0.853792508
0.430917249,-1.718725462,-0.853792508
0.37879637,-1.329572559,-0.853792508
0.428174045,-3.113906936,-0.853792508
0.439146861,-4.338549362,-0.853792508
0.419944432,-4.280353545,-0.853792508
0.403485207,-4.290980607,-0.853792508
0.53790221,-4.13435795,-0.853792508
0.400742003,-4.132839798,-0.853792508
0.384282779,-4.116140128,-0.853792508
0.433660453,-3.888670389,-0.853792508
0.414458024,-3.978494368,-0.853792508
0.466578903,-3.971156635,-0.853792508
0.510470169,-3.799099434,-0.853792508
0.891775544,-3.887911313,-0.853792508
0.803993012,-3.877790301,-0.853792508
0.543388618,-3.809979522,-0.853792508
0.639400763,-3.900056527,-0.853792508
0.771074562,-3.868934416,-0.853792508
1.039908567,-3.948890409,-0.853792508
1.050881384,-4.01012253,-0.853792508
1.193527999,-4.025810098,-0.853792508
1.316972185,-4.017460263,-0.853792508
1.275824123,-4.037196236,-0.853792508
1.157866345,-3.968626382,-0.853792508
0.90274836,-3.824148938,-0.853792508
0.672319213,-3.817317255,-0.853792508
0.746385725,-3.731794706,-0.853792508
0.535159006,-3.777592284,-0.853792508
0.496754148,-3.653862915,-0.853792508
0.477551719,-3.600474578,-0.853792508
0.504983761,-3.476239158,-0.853792508
0.425430841,-3.573400871,-0.853792508
0.414458024,-3.631090639,-0.853792508
0.661346396,-3.702190746,-0.853792508
0.740899316,-3.829209444,-0.853792508
0.631171151,-3.793279852,-0.853792508
0.573563864,-3.958252345,-0.853792508
0.801249807,-4.02732825,-0.853792508
0.853370686,-3.973433862,-0.853792508
0.894518748,-3.983048823,-0.853792508
1.037165363,-4.053642881,-0.853792508
0.825938645,-4.081981714,-0.853792508
0.894518748,-4.12575509,-0.853792508
0.910977973,-4.219374449,-0.853792508
1.09477265,-4.166239137,-0.853792508
1.138663916,-4.201662678,-0.853792508
1.30051296,-4.305909099,-0.853792508
1.124947896,-4.305403049,-0.853792508
1.039908567,-4.259352445,-0.853792508
0.790276991,-4.125249039,-0.853792508
0.609225518,-4.053389855,-0.853792508
0.406228412,-3.747229249,-0.853792508
0.370566758,-3.509638497,-0.853792508
0.170312856,-3.344666005,-0.853792508
0.323932287,-3.481299664,-0.853792508
0.192258489,-3.516976231,-0.853792508
0.28552743,-3.703961923,-0.853792508
0.197744897,-3.605788109,-0.853792508
0.513213373,-3.646019131,-0.853792508
0.609225518,-3.689033431,-0.853792508
0.41171482,-3.574412973,-0.853792508
0.052355078,-3.551134646,-0.853792508
-0.183560478,-3.569352467,-0.853792508
-0.260370194,-3.660188548,-0.853792508
-0.164358049,-3.566316163,-0.853792508
0.035895853,-3.688274355,-0.853792508
0.263581796,-3.846162139,-0.853792508
0.156596835,-3.973686888,-0.853792508
0.44463327,-3.927636284,-0.853792508
0.7299265,-3.986844203,-0.853792508
0.716210479,-4.043268844,-0.853792508
0.576307068,-4.160419555,-0.853792508
0.653116784,-4.195843096,-0.853792508
0.57082066,-4.209759487,-0.853792508
0.535159006,-4.220639575,-0.853792508
0.631171151,-4.22898941,-0.853792508
0.680548825,-4.312740782,-0.853792508
0.666832805,-4.332982806,-0.853792508
0.779304174,-4.417493254,-0.853792508
0.908234769,-4.471893693,-0.853792508
0.993274097,-3.433730909,-0.853792508
0.971328464,-3.259902531,-0.853792508
0.965842056,-1.101343743,-0.853792508
0.839654665,3.517886035,-0.853792508
0.806736216,3.455388787,-0.853792508
0.949382831,-3.500276561,-0.853792508
0.943896423,-3.575425074,-0.853792508
0.743642521,3.733463586,-0.853792508
0.793020195,4.101362365,-0.853792508
0.974071668,2.878997166,-0.853792508
0.952126035,4.043419572,-0.853792508
0.900005156,4.340724293,-0.853792508
0.850627482,4.189162142,-0.853792508
0.850627482,4.192198445,-0.853792508
1.001503709,4.301252347,-0.853792508
1.067340609,4.317192941,-0.853792508
1.133177508,4.322253447,-0.853792508
1.108488671,4.271648388,-0.853792508
1.056367792,4.301758398,-0.853792508
1.078313425,4.315674789,-0.853792508
1.240162469,4.322000421,-0.853792508
1.382809085,3.675520794,-0.853792508
1.38006588,2.679107184,-0.853792508
1.28679694,3.422242474,-0.853792508
1.20724402,4.26026225,-0.853792508
1.149636733,4.347302951,-0.853792508
1.100259058,4.169173143,-0.853792508
0.965842056,4.25165939,-0.853792508
0.880802727,4.057842014,-0.853792508
0.864343503,3.886037839,-0.853792508
0.847884278,4.332880509,-0.853792508
1.028935751,3.726378878,-0.853792508
1.067340609,1.298348151,-0.853792508
1.081056629,1.73987729,-0.853792508
1.190784795,1.937490045,-0.853792508
1.1276911,1.319855301,-0.853792508
1.149636733,0.666797016,-0.853792508
0.998760505,1.335795894,-0.853792508
0.875316319,4.358436064,-0.853792508
0.85611389,4.171703396,-0.853792508
0.864343503,3.414651715,-0.853792508
0.782047378,-0.518373464,-0.853792508
0.801249807,-1.451530751,-0.853792508
0.707980867,1.228007119,-0.853792508
0.53790221,-0.138835522,-0.853792508
0.408971616,0.332044551,-0.853792508
0.417201228,1.722924595,-0.853792508
0.419944432,-1.292377841,-0.853792508
0.397998799,-2.677691329,-0.853792508
0.36508035,0.922099538,-0.853792508
0.370566758,-0.688406462,-0.853792508
0.455606086,-3.69662419,-0.853792508
0.469322107,-3.046855233,-0.853792508
0.521442985,-3.358835422,-0.853792508
0.61745513,-4.474423946,-0.853792508
0.611968722,-4.166492162,-0.853792508
0.702494458,-2.256404213,-0.853792508
0.653116784,-4.180914604,-0.853792508
0.622941538,-4.487581261,-0.853792508
0.773817766,-4.502256728,-0.853792508
0.80947942,-4.442036708,-0.853792508
0.65037358,-4.447097214,-0.853792508
0.518699781,-4.466327136,-0.853792508
0.568077456,-4.505293031,-0.853792508
0.271811409,-3.392487786,-0.853792508
0.104475957,0.095212875,-0.853792508
-0.268599806,1.432957608,-0.853792508
-0.507258566,-0.267372372,-0.853792508
-0.265856602,-2.425172085,-0.853792508
-0.117723579,-4.201409653,-0.853792508
-0.22470854,-4.138406354,-0.853792508
-0.285059031,-4.118164331,-0.853792508
-0.249397377,-4.087801295,-0.853792508
